X,Y,Z
-7.00,-74.00,335.00
1064.00,-227.00,669.00
-950.00,950.00,624.00
-1496.00,1689.00,758.00
316.00,-724.00,178.00
673.00,-332.00,595.00
194.00,-168.00,844.00
-1891.00,-572.00,635.00
3512.00,2270.00,228.00
-1312.00,28.00,811.00
-1592.00,328.00,522.00
-1685.00,1951.00,354.00
-2198.00,1115.00,329.00
283.00,1243.00,379.00
-1398.00,600.00,575.00
2787.00,334.00,1936.00
-1406.00,-1819.00,839.00
509.00,-3647.00,1835.00
-562.00,-1213.00,788.00
1943.00,-444.00,2918.00
1801.00,1514.00,2061.00
835.00,229.00,798.00
-72.00,-1378.00,1227.00
1081.00,-2535.00,860.00
1069.00,-3129.00,330.00
935.00,-3853.00,445.00
2204.00,-360.00,762.00
-1131.00,-1523.00,1065.00
-1137.00,-1023.00,918.00
-1334.00,-1673.00,956.00
-465.00,602.00,542.00
21802.00,1150.00,1098.00
1805.00,875.00,16.00
1772.00,194.00,1679.00
-669.00,-1181.00,952.00
79.00,-553.00,1049.00
-472.00,-2023.00,429.00
839.00,-367.00,1072.00
-1520.00,663.00,1469.00
-4976.00,-271.00,1590.00
-2287.00,-807.00,1842.00
-3383.00,-1121.00,1892.00
-497.00,184.00,1669.00
-1184.00,-839.00,427.00
2399.00,-1398.00,522.00
-800.00,232.00,1227.00
-2929.00,845.00,1985.00
-1654.00,-2175.00,2059.00
-2144.00,-1541.00,1991.00
-579.00,-3064.00,1966.00
850.00,-443.00,2562.00
1498.00,1095.00,2508.00
-1361.00,-1751.00,1744.00
399.00,-2111.00,561.00
-863.00,-4825.00,590.00
-3505.00,-3682.00,875.00
888.00,63.00,762.00
2356.00,183.00,2684.00
-482.00,108.00,879.00
2880.00,-1236.00,898.00
-1306.00,-616.00,1532.00
-2310.00,-3122.00,1665.00
1435.00,-1778.00,1670.00
-2501.00,-638.00,1885.00
97.00,-65.00,2253.00
-1856.00,-685.00,1971.00
934.00,-961.00,1678.00
-2065.00,-2657.00,1629.00
2917.00,-1073.00,497.00
-4456.00,-262.00,2263.00
1072.00,495.00,899.00
1827.00,-893.00,1228.00
3252.00,-1393.00,1596.00
-1054.00,107.00,2638.00
-265.00,-2039.00,1536.00
1660.00,-1660.00,2262.00
-1452.00,-139.00,1203.00
-1500.00,518.00,1009.00
1339.00,-778.00,2013.00
4602.00,-2158.00,-296.00
-1081.00,-586.00,1938.00
3687.00,1802.00,776.00
3689.00,1734.00,775.00
-501.00,35.00,1797.00
-1870.00,802.00,1374.00
3725.00,-1400.00,507.00
-76.00,614.00,144.00
3359.00,-606.00,2093.00
264.00,288.00,1917.00
3533.00,-275.00,1709.00
1002.00,1050.00,2417.00
3896.00,-1695.00,5833.00
-1444.00,-1180.00,746.00
292.00,-547.00,1461.00
-1054.00,-984.00,807.00
-1098.00,-1947.00,1178.00
-582.00,1304.00,792.00
12948.00,1014.00,951.00
845.00,-482.00,1149.00
224.00,-1576.00,833.00
222.00,-480.00,1574.00
-723.00,-915.00,996.00
-624.00,-1009.00,1877.00
1029.00,-579.00,1824.00
-751.00,-365.00,1543.00
-624.00,786.00,1188.00
-1529.00,-2233.00,1572.00
1944.00,-1288.00,1639.00
2030.00,-649.00,1756.00
-1671.00,-911.00,1872.00
320.00,-990.00,1659.00
2098.00,-528.00,1875.00
-2206.00,326.00,1257.00
-541.00,-1185.00,1594.00
-333.00,-130.00,1630.00
246.00,-1372.00,888.00
2557.00,-2651.00,522.00
-1415.00,-1173.00,1614.00
51.00,-1127.00,1464.00
667.00,-2495.00,1397.00
154.00,-1638.00,1020.00
-941.00,-3216.00,1698.00
-1404.00,931.00,874.00
1028.00,-1213.00,4154.00
-262.00,-935.00,2436.00
-367.00,-374.00,1608.00
-630.00,-499.00,1884.00
288.00,438.00,-222.00
-650.00,584.00,-399.00
-545.00,-1079.00,1952.00
262.00,-668.00,1843.00
2192.00,-4146.00,1813.00
3349.00,-1823.00,224.00
1239.00,-2541.00,1926.00
-914.00,-3636.00,1090.00
1651.00,-3585.00,-53.00
2180.00,-2537.00,581.00
-549.00,3221.00,738.00
-4075.00,-205.00,228.00
1402.00,3002.00,893.00
-6300.00,800.00,250.00
1646.00,989.00,288.00
1437.00,3059.00,870.00
-4235.00,245.00,346.00
117.00,763.00,553.00
1696.00,1771.00,300.00
-3825.00,-444.00,220.00
-3865.00,-185.00,270.00
-5802.00,540.00,212.00
1518.00,3155.00,802.00
-1413.00,252.00,530.00
-3118.00,717.00,236.00
-1355.00,143.00,587.00
-2995.00,28.00,379.00
2914.00,131.00,450.00
-4134.00,108.00,239.00
-1774.00,-556.00,215.00
-1612.00,-927.00,245.00
614.00,-625.00,486.00
2211.00,3219.00,828.00
-1483.00,-914.00,133.00
-632.00,712.00,581.00
-2290.00,2352.00,286.00
-3079.00,2137.00,348.00
-2300.00,2331.00,444.00
-2171.00,-986.00,126.00
1798.00,1772.00,175.00
-4145.00,-272.00,240.00
-1653.00,1658.00,379.00
-248.00,2426.00,599.00
-1229.00,-1560.00,125.00
-1550.00,1324.00,355.00
-145.00,658.00,966.00
-149.00,37.00,286.00
-761.00,1267.00,134.00
207.00,532.00,649.00
675.00,587.00,280.00
-545.00,1121.00,307.00
1027.00,1508.00,516.00
763.00,545.00,237.00
851.00,882.00,135.00
571.00,950.00,350.00
-2211.00,2217.00,227.00
1321.00,2488.00,726.00
283.00,1449.00,326.00
-695.00,1393.00,406.00
799.00,2563.00,317.00
-3900.00,-249.00,475.00
-3766.00,1556.00,128.00
2229.00,3533.00,975.00
1202.00,468.00,473.00
2318.00,1367.00,176.00
1032.00,1123.00,411.00
-983.00,1118.00,239.00
-150.00,1073.00,413.00
420.00,198.00,424.00
-575.00,187.00,666.00
29.00,226.00,522.00
116.00,952.00,543.00
532.00,1082.00,347.00
-812.00,706.00,699.00
-774.00,651.00,684.00
-1339.00,1205.00,636.00
1632.00,-287.00,299.00
-1040.00,652.00,180.00
-460.00,1684.00,616.00
-2360.00,2169.00,386.00
-1780.00,1601.00,273.00
-2136.00,2340.00,202.00
-2905.00,2396.00,293.00
1204.00,-256.00,805.00
1446.00,149.00,805.00
624.00,-272.00,732.00
924.00,2806.00,335.00
3091.00,1392.00,148.00
468.00,2864.00,845.00
1719.00,1645.00,548.00
1322.00,2240.00,459.00
1242.00,1235.00,515.00
1645.00,2509.00,558.00
2634.00,681.00,211.00
2567.00,104.00,247.00
2302.00,3305.00,957.00
-1557.00,110.00,971.00
2779.00,307.00,345.00
2833.00,927.00,293.00
2062.00,1235.00,457.00
2712.00,1205.00,516.00
-2388.00,-1661.00,841.00
2547.00,1451.00,390.00
2565.00,1523.00,508.00
-2178.00,-1631.00,485.00
3265.00,-198.00,2497.00
1304.00,-916.00,1893.00
2283.00,-918.00,1547.00
1404.00,-1237.00,1840.00
2706.00,-513.00,2065.00
2396.00,-775.00,807.00
2191.00,-1853.00,486.00
-45.00,-2189.00,983.00
-3003.00,-1751.00,3160.00
-27.00,602.00,1499.00
596.00,236.00,1406.00
1017.00,-365.00,1529.00
-577.00,-708.00,1548.00
2148.00,1072.00,1123.00
-1911.00,-2000.00,925.00
-327.00,-2757.00,231.00
2860.00,-1111.00,2711.00
2322.00,-1479.00,2948.00
2303.00,-740.00,2410.00
4993.00,1414.00,1032.00
-53.00,-1004.00,1143.00
-10.00,-722.00,1008.00
-5.00,-326.00,969.00
960.00,-444.00,563.00
560.00,-151.00,593.00
-994.00,226.00,2054.00
266.00,-962.00,1557.00
-53.00,-186.00,1769.00
5725.00,367.00,1196.00
1695.00,9.00,1721.00
1672.00,466.00,2519.00
1334.00,-4098.00,1601.00
1594.00,-264.00,2249.00
1660.00,504.00,2440.00
2441.00,-2981.00,1862.00
2269.00,-564.00,1327.00
4759.00,-3597.00,1722.00
-2880.00,-2225.00,989.00
-796.00,-1376.00,1931.00
1366.00,-2933.00,-24.00
-2780.00,-250.00,532.00
-77.00,-2142.00,941.00
1149.00,1831.00,586.00
294.00,1280.00,457.00
295.00,184.00,685.00
3138.00,-207.00,787.00
563.00,1051.00,-104.00
2349.00,793.00,-153.00
2754.00,1916.00,1079.00
3809.00,1480.00,-210.00
3178.00,1752.00,411.00
3133.00,85.00,-209.00
-112.00,-389.00,1199.00
338.00,646.00,1016.00
-1375.00,2851.00,2354.00
736.00,1006.00,835.00
-171.00,649.00,954.00
692.00,95.00,926.00
649.00,755.00,984.00
321.00,562.00,1292.00
300.00,1162.00,1117.00
949.00,38.00,961.00
794.00,-587.00,967.00
1190.00,-2156.00,693.00
1032.00,-621.00,782.00
970.00,-2692.00,888.00
771.00,-498.00,822.00
3120.00,-140.00,1313.00
959.00,-114.00,1213.00
2053.00,-2356.00,1545.00
-947.00,-1178.00,455.00
-1437.00,-607.00,1154.00
2462.00,-1315.00,1430.00
-1718.00,905.00,879.00
-1290.00,23.00,581.00
1944.00,538.00,912.00
915.00,325.00,397.00
2249.00,1089.00,1063.00
-325.00,-1687.00,119.00
947.00,-1009.00,847.00
536.00,-385.00,1527.00
-1489.00,-1277.00,2185.00
-1586.00,-30.00,1966.00
1518.00,-747.00,1307.00
334.00,-1159.00,1428.00
67.00,-954.00,1252.00
116.00,-1210.00,1221.00
307.00,-1274.00,487.00
329.00,596.00,899.00
413.00,207.00,1051.00
463.00,746.00,870.00
822.00,696.00,867.00
2162.00,519.00,795.00
1008.00,127.00,630.00
1671.00,-908.00,151.00
706.00,-726.00,787.00
-397.00,-556.00,1403.00
-678.00,3195.00,798.00
-3920.00,-132.00,314.00
-389.00,3125.00,815.00
-4381.00,822.00,216.00
994.00,1375.00,207.00
432.00,1433.00,160.00
-156.00,1522.00,126.00
-854.00,1392.00,548.00
-1810.00,-66.00,545.00
-515.00,-11.00,560.00
-2996.00,-967.00,323.00
-432.00,254.00,619.00
-656.00,-125.00,777.00
-2053.00,-783.00,551.00
-1146.00,1342.00,393.00
514.00,-1026.00,113.00
-1694.00,-1145.00,258.00
-1536.00,-1295.00,159.00
-1141.00,1372.00,189.00
-174.00,2597.00,288.00
-593.00,2036.00,207.00
2566.00,2461.00,264.00
-2281.00,-1315.00,479.00
2486.00,2217.00,462.00
-4092.00,-133.00,191.00
-678.00,3195.00,798.00
-2038.00,3029.00,224.00
-25.00,3051.00,793.00
1839.00,1385.00,373.00
-3117.00,2068.00,258.00
2557.00,486.00,129.00
2346.00,1492.00,199.00
3265.00,2117.00,217.00
-2339.00,-1476.00,504.00
-957.00,-1439.00,364.00
-1932.00,-1137.00,172.00
-956.00,8.00,385.00
-1743.00,1767.00,126.00
-2678.00,-374.00,765.00
-2360.00,-358.00,685.00
1688.00,1433.00,177.00
-4725.00,1153.00,423.00
-2754.00,-1694.00,106.00
-2290.00,-1058.00,353.00
-2454.00,-1828.00,580.00
-1876.00,-1335.00,654.00
-2122.00,-1449.00,718.00
-1081.00,615.00,170.00
-152.00,1010.00,464.00
-618.00,1385.00,418.00
1644.00,114.00,532.00
-1691.00,3351.00,407.00
2635.00,1273.00,295.00
-1967.00,2316.00,338.00
-2855.00,2427.00,245.00
189.00,2907.00,664.00
-3616.00,2146.00,341.00
-3256.00,-1315.00,570.00
-1261.00,-146.00,227.00
-1642.00,-430.00,140.00
-3813.00,-590.00,238.00
2473.00,328.00,248.00
1426.00,-127.00,216.00
2707.00,1468.00,165.00
-1447.00,1351.00,205.00
2068.00,3215.00,930.00
167.00,-1364.00,406.00
1482.00,1770.00,357.00
-4627.00,462.00,108.00
452.00,-580.00,280.00
2605.00,1485.00,134.00
207.00,-826.00,506.00
2830.00,315.00,270.00
3367.00,15.00,133.00
2756.00,276.00,370.00
2288.00,173.00,329.00
2984.00,-224.00,459.00
2630.00,-667.00,521.00
2780.00,97.00,245.00
-3667.00,-938.00,467.00
572.00,-26.00,317.00
568.00,-806.00,190.00
-483.00,-1243.00,361.00
-1322.00,-1892.00,1013.00
-292.00,-1770.00,1020.00
-1675.00,1541.00,811.00
-765.00,1028.00,229.00
121.00,1371.00,244.00
374.00,-1312.00,915.00
614.00,-692.00,724.00
528.00,770.00,230.00
135.00,937.00,164.00
-666.00,649.00,621.00
1568.00,3210.00,875.00
-4539.00,1268.00,389.00
-2425.00,1950.00,296.00
-2067.00,2069.00,411.00
2373.00,1328.00,269.00
1171.00,679.00,359.00
-1582.00,1068.00,432.00
-1937.00,3117.00,277.00
-627.00,-171.00,612.00
-1152.00,308.00,616.00
-1716.00,1016.00,523.00
-1581.00,1258.00,521.00
-1183.00,444.00,319.00
-1391.00,-354.00,674.00
-2384.00,-471.00,652.00
-2638.00,-1677.00,150.00
-3293.00,-1376.00,-186.00
-1618.00,-1915.00,704.00
1843.00,1676.00,437.00
2826.00,1710.00,184.00
2505.00,1382.00,371.00
2230.00,3419.00,960.00
-389.00,-1254.00,396.00
-3496.00,-923.00,149.00
-4139.00,-6.00,133.00
753.00,296.00,455.00
-774.00,-196.00,241.00
664.00,583.00,204.00
835.00,941.00,276.00
2774.00,6.00,383.00
3304.00,1003.00,433.00
-1638.00,1461.00,571.00
-2280.00,2353.00,543.00
-2199.00,1115.00,311.00
-1582.00,725.00,579.00
32.00,506.00,512.00
-532.00,2363.00,389.00
182.00,897.00,551.00
-100.00,580.00,397.00
-408.00,93.00,344.00
-297.00,-1538.00,857.00
2437.00,-374.00,2460.00
713.00,-2336.00,1434.00
1321.00,-291.00,1756.00
-1879.00,-676.00,1909.00
-1471.00,-2533.00,2205.00
1048.00,-354.00,1780.00
1845.00,-1362.00,1881.00
931.00,984.00,2318.00
2771.00,608.00,2257.00
2007.00,594.00,1369.00
-1404.00,-51.00,1481.00
-1350.00,370.00,1413.00
291.00,250.00,1009.00
1002.00,-396.00,1932.00
674.00,526.00,1151.00
582.00,776.00,977.00
-734.00,455.00,2207.00
2000.00,-201.00,797.00
-595.00,376.00,585.00
537.00,-3085.00,157.00
2335.00,1740.00,3026.00
1460.00,-1066.00,1229.00
1905.00,-1417.00,1598.00
-2290.00,-1349.00,1832.00
-1812.00,-2387.00,1760.00
-1416.00,-582.00,127.00
1325.00,-331.00,1942.00
1486.00,-419.00,1765.00
3109.00,-705.00,1579.00
620.00,147.00,1647.00
-3251.00,-70.00,2776.00
-1500.00,155.00,2023.00
-1288.00,-329.00,1994.00
-3620.00,1093.00,1003.00
-2046.00,-1194.00,1928.00
-2074.00,-1848.00,2668.00
-3056.00,-2187.00,1914.00
-4324.00,468.00,3065.00
2247.00,-1803.00,1849.00
-215.00,-449.00,2469.00
594.00,587.00,1163.00
1168.00,-1846.00,1887.00
3296.00,-832.00,789.00
-3665.00,-605.00,502.00
3725.00,-1302.00,507.00
-1551.00,-1010.00,1965.00
897.00,-2127.00,3160.00
1202.00,-2888.00,753.00
-399.00,-1166.00,1708.00
-3665.00,-1375.00,502.00
2665.00,201.00,1712.00
632.00,-1152.00,2058.00
1654.00,2683.00,1464.00
2786.00,-1496.00,2161.00
603.00,-598.00,2707.00
-270.00,-2288.00,1489.00
83.00,-2585.00,1726.00
-748.00,-89.00,1248.00
-865.00,-1010.00,2436.00
19.00,-953.00,1249.00
2638.00,-2568.00,1844.00
259.00,-2106.00,944.00
-2253.00,-1028.00,1863.00
2424.00,-1440.00,1335.00
3175.00,712.00,1319.00
344.00,-308.00,1693.00
2763.00,-926.00,1061.00
-1802.00,-618.00,2005.00
-1647.00,-577.00,2098.00
-162.00,-626.00,953.00
-1177.00,-3307.00,1146.00
884.00,-2342.00,1647.00
-2659.00,-2614.00,2102.00
1125.00,736.00,1026.00
-63.00,-435.00,1009.00
196.00,160.00,1069.00
-1193.00,-249.00,1367.00
-1902.00,572.00,2005.00
1138.00,-812.00,1688.00
-1038.00,-2312.00,3030.00
2558.00,-479.00,679.00
1025.00,-742.00,1355.00
1218.00,-719.00,1417.00
364.00,-58.00,867.00
1574.00,-1144.00,1909.00
411.00,-406.00,1572.00
82.00,-274.00,1151.00
478.00,313.00,766.00
381.00,-451.00,691.00
-612.00,367.00,1855.00
-1651.00,-1508.00,1893.00
-2831.00,-753.00,1430.00
-3461.00,-1281.00,1453.00
-305.00,-2650.00,392.00
146.00,-2274.00,365.00
299.00,-2406.00,364.00
1045.00,-1831.00,2048.00
1090.00,-3449.00,305.00
-1742.00,1169.00,1280.00
511.00,-5067.00,465.00
-1078.00,-828.00,452.00
-2041.00,-2895.00,727.00
330.00,-917.00,3315.00
377.00,-2137.00,1718.00
434.00,-1501.00,1836.00
-203.00,-1877.00,1452.00
466.00,-1477.00,1112.00
-792.00,-624.00,1133.00
-1711.00,655.00,1019.00
-1270.00,-21.00,1433.00
-399.00,796.00,525.00
-1357.00,-1408.00,894.00
-1117.00,1069.00,1016.00
-3738.00,-1097.00,2902.00
395.00,-1211.00,1668.00
1595.00,-1955.00,602.00
514.00,-940.00,1265.00
-620.00,-381.00,1582.00
-1414.00,-880.00,1979.00
-1237.00,171.00,1223.00
3267.00,-2076.00,576.00
-989.00,123.00,2081.00
507.00,-36.00,1452.00
-638.00,957.00,1952.00
752.00,-80.00,891.00
-2581.00,-849.00,1727.00
1035.00,-1739.00,192.00
-797.00,-2056.00,1595.00
-2403.00,-2926.00,1734.00
-2984.00,-2650.00,1978.00
-1360.00,-1442.00,1830.00
-837.00,-2576.00,1041.00
1369.00,-1745.00,2039.00
2281.00,-2567.00,1515.00
2105.00,-2202.00,1634.00
-679.00,-426.00,1481.00
1074.00,-2420.00,2195.00
2174.00,-2277.00,1179.00
2823.00,-1548.00,627.00
3359.00,-1153.00,328.00
-2360.00,2.00,629.00
1996.00,597.00,778.00
2683.00,549.00,872.00
2825.00,-82.00,1100.00
1458.00,1210.00,1821.00
2301.00,-110.00,942.00
1945.00,-211.00,807.00
1841.00,531.00,1369.00
1309.00,1036.00,531.00
1206.00,774.00,776.00
3725.00,-1519.00,507.00
2152.00,-1701.00,2866.00
664.00,-996.00,921.00
-201.00,-2722.00,950.00
-233.00,-1352.00,1286.00
2544.00,-708.00,794.00
1405.00,-587.00,1778.00
208.00,-3841.00,1947.00
-368.00,-1536.00,1095.00
1440.00,-265.00,809.00
-2388.00,-965.00,2026.00
1498.00,160.00,1326.00
-3034.00,931.00,345.00
1149.00,-591.00,990.00
-17.00,1569.00,498.00
1250.00,-1038.00,1370.00
-913.00,721.00,3662.00
-703.00,-1372.00,1475.00
-180.00,-1219.00,2271.00
-541.00,-4325.00,1205.00
-61.00,-4598.00,1022.00
2613.00,-471.00,1978.00
1271.00,-1895.00,1091.00
776.00,-1384.00,1320.00
488.00,-1887.00,908.00
2185.00,-1376.00,1849.00
1955.00,-783.00,1825.00
-22.00,-324.00,768.00
-2480.00,-32173.00,-1029.00
251.00,-1196.00,1234.00
-727.00,-1602.00,1084.00
-3665.00,-1169.00,502.00
2179.00,-2762.00,2011.00
1511.00,-2921.00,909.00
910.00,-2479.00,1165.00
355.00,-3047.00,1369.00
1580.00,-2305.00,1810.00
2444.00,925.00,690.00
2115.00,-2091.00,1332.00
-1727.00,357.00,1025.00
-1443.00,-621.00,3095.00
-182.00,-1158.00,982.00
-1302.00,436.00,1825.00
1280.00,-2969.00,1752.00
3725.00,-1193.00,507.00
3916.00,-644.00,475.00
2839.00,-1927.00,579.00
1391.00,-2361.00,546.00
-3493.00,-1054.00,1826.00
-2435.00,-156.00,515.00
1017.00,188.00,1542.00
-3838.00,228.00,1233.00
-3405.00,2023.00,322.00
5210.00,-1436.00,-409.00
-2890.00,-1120.00,-314.00
-2839.00,481.00,135.00
-4124.00,575.00,180.00
-1166.00,459.00,222.00
-3264.00,-965.00,108.00
-2821.00,480.00,410.00
-2917.00,-836.00,84.00
-2860.00,-828.00,47.00
-2673.00,-243.00,210.00
-1669.00,185.00,189.00
2941.00,1628.00,-51.00
-3142.00,-788.00,-309.00
-3006.00,-1599.00,-393.00
-3145.00,-860.00,242.00
1323.00,173.00,353.00
2405.00,-3283.00,-457.00
-762.00,1471.00,457.00
-1526.00,1868.00,401.00
-2161.00,2043.00,435.00
-30.00,2054.00,289.00
1690.00,2303.00,248.00
3647.00,1969.00,-30.00
1844.00,2412.00,105.00
-956.00,-2084.00,-275.00
126.00,3550.00,661.00
-1073.00,-2509.00,-137.00
-754.00,-2629.00,-314.00
-1170.00,2302.00,384.00
-2843.00,-2913.00,-422.00
-4266.00,-2413.00,-237.00
-4625.00,-2439.00,-131.00
-2117.00,-2205.00,217.00
-1054.00,-1536.00,237.00
-4389.00,-2276.00,-137.00
-2323.00,-1801.00,-259.00
-5136.00,-1725.00,-436.00
-5030.00,-1479.00,-367.00
-2535.00,-1644.00,-370.00
-4195.00,-2882.00,-411.00
-4658.00,-3018.00,-28.00
-4204.00,-2659.00,-275.00
-3940.00,-2919.00,-407.00
-2111.00,-2667.00,-97.00
-1977.00,-2100.00,-20.00
-1288.00,2141.00,127.00
-1796.00,-1319.00,468.00
-1763.00,-1537.00,-84.00
-876.00,-780.00,232.00
-193.00,-1742.00,20.00
-1532.00,-1713.00,36.00
-648.00,-495.00,320.00
-1218.00,-1238.00,-288.00
-1263.00,-1501.00,-241.00
-1935.00,2218.00,232.00
-412.00,434.00,454.00
-1821.00,-1240.00,-139.00
-1656.00,294.00,470.00
-1421.00,225.00,695.00
-1069.00,-220.00,584.00
-256.00,743.00,-328.00
-156.00,2543.00,349.00
-5146.00,-2738.00,-287.00
-3933.00,-2405.00,-220.00
-871.00,2962.00,86.00
-1300.00,-1441.00,-325.00
-3178.00,-926.00,-213.00
170.00,3062.00,249.00
-1319.00,2850.00,290.00
-543.00,2865.00,283.00
299.00,2826.00,251.00
-282.00,1900.00,175.00
1455.00,2632.00,139.00
430.00,3255.00,846.00
424.00,2827.00,513.00
-390.00,1330.00,308.00
-141.00,1673.00,511.00
503.00,2414.00,149.00
-3468.00,-1473.00,125.00
652.00,2541.00,211.00
1560.00,-1405.00,607.00
-67.00,2412.00,512.00
-2355.00,-1997.00,-38.00
-685.00,1908.00,523.00
-278.00,2970.00,171.00
-353.00,3436.00,154.00
826.00,2377.00,143.00
-522.00,3281.00,714.00
-507.00,3280.00,578.00
-858.00,1607.00,300.00
-275.00,1282.00,700.00
-17.00,1723.00,483.00
-373.00,1703.00,991.00
-176.00,1741.00,734.00
8.00,1404.00,379.00
-1359.00,1726.00,438.00
4288.00,-742.00,646.00
4816.00,-831.00,592.00
-169.00,222.00,1593.00
-1107.00,-1647.00,762.00
1018.00,-505.00,2291.00
-220.00,-723.00,898.00
-879.00,-2724.00,30.00
-5623.00,-8007.00,2967.00
-1670.00,-1116.00,1280.00
-2015.00,-2064.00,785.00
-216.00,-280.00,830.00
-1772.00,-1782.00,806.00
-125.00,-554.00,1494.00
2285.00,-872.00,554.00
861.00,-66.00,-2274.00
1000.00,-1572.00,265.00
2525.00,329.00,2998.00
2211.00,-3118.00,3404.00
168.00,-2070.00,426.00
1130.00,-218.00,1134.00
-6049.00,-777.00,2592.00
-1852.00,138.00,2225.00
4231.00,-646.00,1295.00
2647.00,-1389.00,2119.00
1024.00,738.00,2354.00
489.00,-2334.00,3077.00
1251.00,-844.00,2105.00
-3276.00,-2650.00,2110.00
-3034.00,-1170.00,1926.00
-3397.00,-1514.00,200.00
-913.00,-1027.00,1662.00
1154.00,503.00,683.00
-2357.00,343.00,1306.00
-2326.00,24.00,2101.00
-2876.00,-1228.00,2573.00
-266.00,527.00,1081.00
-854.00,-566.00,2164.00
-3206.00,-976.00,692.00
3062.00,87.00,938.00
1520.00,-249.00,1697.00
-3.00,-1196.00,932.00
518.00,-2458.00,1121.00
3557.00,1929.00,3313.00
3734.00,1549.00,3128.00
3712.00,3469.00,1152.00
2811.00,4703.00,-730.00
6408.00,4212.00,394.00
6668.00,233.00,974.00
2710.00,1974.00,1195.00
5267.00,-481.00,1343.00
4439.00,-534.00,531.00
4452.00,3027.00,-227.00
3380.00,-1046.00,299.00
6334.00,2900.00,87.00
4569.00,905.00,-469.00
3971.00,152.00,-9.00
2697.00,1584.00,1403.00
2859.00,2027.00,2362.00
1995.00,1661.00,2777.00
2084.00,1986.00,3024.00
3659.00,2223.00,3150.00
4853.00,2048.00,1251.00
6192.00,1868.00,1573.00
5667.00,1083.00,2985.00
3768.00,1469.00,3076.00
3696.00,2697.00,3946.00
3636.00,2493.00,3664.00
3882.00,816.00,1429.00
3349.00,2322.00,1916.00
3451.00,1544.00,1074.00
3165.00,1906.00,-2056.00
2589.00,1537.00,-1002.00
3896.00,1899.00,-2148.00
3680.00,1874.00,-1055.00
2584.00,1392.00,605.00
3724.00,1097.00,-179.00
3232.00,2133.00,1795.00
2972.00,2352.00,3121.00
2998.00,1870.00,1661.00
3433.00,2369.00,2394.00
3957.00,2417.00,3517.00
3580.00,2228.00,2616.00
3872.00,1873.00,3117.00
4416.00,2551.00,2558.00
4002.00,229.00,3889.00
5038.00,1505.00,2793.00
2777.00,407.00,4014.00
3512.00,916.00,3245.00
4448.00,116.00,3086.00
4335.00,1273.00,345.00
3807.00,-404.00,3048.00
4973.00,919.00,846.00
3923.00,2163.00,3384.00
4278.00,2405.00,2933.00
4419.00,1336.00,1887.00
4428.00,1263.00,3334.00
3627.00,2176.00,2934.00
3980.00,2877.00,1365.00
3679.00,2631.00,3169.00
4324.00,3933.00,4364.00
4308.00,5194.00,3494.00
4000.00,2404.00,3208.00
4006.00,2162.00,783.00
4075.00,1388.00,-586.00
3599.00,1278.00,133.00
3803.00,150.00,-175.00
4739.00,-698.00,1179.00
4663.00,-699.00,2415.00
4545.00,-786.00,2127.00
5237.00,-916.00,3697.00
4876.00,105.00,-580.00
4757.00,-650.00,1259.00
4959.00,-240.00,2772.00
4921.00,-729.00,2369.00
3523.00,2133.00,3122.00
4155.00,-122.00,2287.00
3703.00,562.00,3198.00
4369.00,151.00,535.00
692.00,-2852.00,4873.00
1733.00,-1919.00,2098.00
3700.00,-585.00,1880.00
4478.00,-51.00,988.00
2759.00,1061.00,-1780.00
3048.00,754.00,-2332.00
2683.00,756.00,3433.00
2987.00,40.00,-388.00
3171.00,1229.00,533.00
3326.00,751.00,-560.00
2565.00,-196.00,2212.00
2087.00,811.00,107.00
2717.00,927.00,570.00
2522.00,977.00,456.00
3309.00,1149.00,3069.00
2224.00,3115.00,1562.00
3850.00,2583.00,2560.00
2762.00,2702.00,2680.00
3306.00,1927.00,2517.00
3472.00,2827.00,2003.00
2788.00,1662.00,2735.00
4337.00,1864.00,333.00
3622.00,1656.00,5.00
2532.00,3643.00,2884.00
4167.00,2044.00,2538.00
3693.00,1066.00,3061.00
4513.00,321.00,3055.00
3683.00,360.00,3090.00
3799.00,2258.00,-233.00
5254.00,-1931.00,719.00
2687.00,943.00,-2331.00
3460.00,68.00,-808.00
1334.00,850.00,-3764.00
2850.00,-283.00,1009.00
3571.00,647.00,2712.00
3960.00,13.00,-1711.00
3460.00,-681.00,-2255.00
1932.00,-1044.00,-2477.00
2806.00,-1186.00,-2054.00
2177.00,-572.00,-1836.00
2061.00,-1195.00,-2475.00
2631.00,-439.00,587.00
3981.00,148.00,111.00
3858.00,1071.00,-2129.00
4190.00,1772.00,-1583.00
5016.00,1667.00,-1158.00
4974.00,2116.00,-1566.00
2542.00,2520.00,-757.00
2943.00,1461.00,-1129.00
2816.00,2975.00,219.00
1174.00,1896.00,255.00
619.00,1721.00,694.00
1566.00,1354.00,1614.00
3531.00,-388.00,1863.00
1685.00,1272.00,2098.00
2373.00,1257.00,708.00
2111.00,1628.00,2907.00
4648.00,2033.00,-2534.00
1189.00,-2110.00,-1044.00
4191.00,1757.00,2241.00
1407.00,-1758.00,-795.00
3369.00,-329.00,-477.00
3133.00,254.00,-1495.00
4285.00,-443.00,-1921.00
4537.00,823.00,-2242.00
819.00,-812.00,3458.00
2125.00,623.00,2330.00
1753.00,1925.00,1686.00
2814.00,-826.00,275.00
2864.00,108.00,44.00
3224.00,-794.00,2978.00
